File,WC,Nodes,Edges,RE,PE,L1,L2,L3,LCC,LSC,ATD,Density,Diameter,ASP,CC
1260SCN_0_processed,353,169,331,39,55,0,16,31,165,147,3.9171598,0.01944209636517329,8,3.0945306725794537,0.19032801779523373
1261SCN_0_processed,320,183,297,15,20,0,5,9,183,157,3.2459016,0.016633639584459257,9,3.950879721371524,0.03676189360349133
1262SCN_0_processed,336,159,315,42,49,4,8,14,157,145,3.962264,0.020858211925802086,7,3.408214927323207,0.07930110653654367
1263SCN_0_processed,258,148,238,10,15,0,5,7,148,131,3.2162163,0.020500091928663356,8,3.577403934546792,0.0899995274995275
1264SCN_0_processed,293,165,271,21,27,2,7,10,165,132,3.2848485,0.01788617886178862,11,4.140576496674057,0.058591981058328094
1265SCN_0_processed,110,71,101,7,7,1,0,4,71,48,2.8450704,0.03742454728370221,8,3.8812877263581487,0.05162522182537009
1266SCN_0_processed,640,276,601,71,80,2,9,32,276,250,4.3550725,0.013675889328063242,7,3.4379183135704916,0.09868023629828902
1267SCN_0_processed,256,156,237,6,12,0,6,9,156,138,3.0384614,0.018610421836228287,10,4.223821339950375,0.07481474728835212
1269SCN_0_processed,255,155,231,6,10,0,4,5,155,120,2.9806452,0.018516966904063677,10,4.155927943024716,0.02631067270783466
1273SCN_0_processed,585,238,546,88,94,6,7,30,238,219,4.5882354,0.015813920504910824,10,3.520689288373579,0.10943462120703414
1274SCN_0_processed,287,156,267,20,29,2,9,7,156,141,3.4230769,0.019520264681555006,10,3.9607940446650125,0.0573781702517711
1275SCN_0_processed,178,92,165,20,24,0,4,7,92,79,3.5869565,0.03368370759675107,9,3.720019111323458,0.11345196671283626
1277SCN_0_processed,268,161,245,10,15,1,5,7,159,124,3.0434783,0.017779503105590063,12,4.47878353634265,0.05749873644823685
1278SCN_0_processed,437,211,409,37,41,5,7,31,211,194,3.8767772,0.016384563303994584,13,3.768855788761001,0.10646526327805947
1279SCN_0_processed,242,154,221,4,7,1,3,5,154,128,2.8701298,0.018079959256429846,9,4.015363721246074,0.06864628877615891
1280SCN_0_processed,260,122,240,29,34,2,5,15,120,103,3.9344263,0.027638531364313778,10,3.4724089635854347,0.10362548735268978
1282SCN_0_processed,194,131,179,3,5,0,2,2,129,107,2.7328243,0.02043452730475631,11,4.435804263565892,0.041580683947096166
1283SCN_0_processed,352,174,330,39,44,1,5,10,174,156,3.7931035,0.018935618895754434,11,3.779948176200917,0.08526843086890648
1284SCN_0_processed,66,50,56,0,1,1,1,3,45,21,2.24,0.044081632653061226,11,4.338383838383839,0.10465367965367965
1285SCN_0_processed,443,215,413,34,41,3,8,12,215,193,3.8418605,0.016039991306237775,9,3.584438165616171,0.08697997755957516
1286SCN_0_processed,314,166,292,18,25,4,8,11,165,150,3.5180724,0.019204089083607156,8,3.555949741315594,0.0758691609595224
1287SCN_0_processed,466,188,436,66,75,6,11,41,184,170,4.638298,0.020195699169416315,10,3.360596341173675,0.1457614227540188
1289SCN_0_processed,448,223,418,28,35,5,8,17,223,206,3.748879,0.015270876257423342,8,3.503373328485435,0.1038366549577312
1290SCN_0_processed,413,162,388,61,73,5,12,27,162,145,4.7901235,0.023771183191473047,8,3.316233417682694,0.18650834091714963
1292SCN_0_processed,474,237,442,33,42,3,10,18,234,216,3.7299578,0.014195809196881928,7,3.50790506584498,0.09480595092285338
1293SCN_0_processed,95,58,89,5,12,1,7,7,58,46,3.0689654,0.04597701149425287,8,3.667271627344222,0.11751567398119121
1294SCN_0_processed,240,146,219,19,24,0,5,6,143,108,3.0,0.018422295701464336,11,4.289274106175514,0.06944529046212894
1298SCN_0_processed,267,163,244,7,10,3,3,2,161,140,2.993865,0.017496023630992955,9,3.8245341614906825,0.04857404429078827
1300SCN_0_processed,101,68,90,2,3,1,1,1,66,34,2.6470587,0.03775241439859526,11,4.085314685314685,0.05800653594771241
1301SCN_0_processed,262,130,241,34,39,0,5,15,127,115,3.7076924,0.024090638044126415,8,3.6699162604674416,0.08676692951937058
1302SCN_0_processed,90,61,83,1,3,1,2,1,61,32,2.7213116,0.04316939890710383,14,4.367213114754099,0.05668984931280013
1303SCN_0_processed,335,188,299,4,10,1,6,13,187,162,3.180851,0.016384116509272954,8,3.3870392731872827,0.08980389095028168
1304SCN_0_processed,351,153,326,36,43,4,8,25,153,132,4.261438,0.023993808049535603,8,3.4115927072583414,0.08886273067357264
1305SCN_0_processed,318,176,292,20,28,3,8,8,171,158,3.3181818,0.016948051948051948,9,4.032129342965257,0.06508279697321441
1306SCN_0_processed,297,145,271,21,27,2,6,14,145,126,3.737931,0.02318007662835249,9,3.562260536398467,0.10115158825097974
1307SCN_0_processed,288,176,265,9,17,0,8,4,176,150,3.0113637,0.016103896103896103,10,4.7156493506493495,0.024524433899433897
1308SCN_0_processed,307,132,282,40,49,3,9,21,132,113,4.2727275,0.026601896830904463,10,3.49849641452695,0.09917614562042715
1309SCN_0_processed,397,205,369,29,34,0,5,11,205,189,3.6,0.01602104256336681,9,3.909947393591582,0.09079750240509547
1310SCN_0_processed,558,256,516,63,76,1,13,27,256,241,4.03125,0.013449754901960785,8,3.640931372549018,0.11528208321028997
1312SCN_0_processed,181,91,168,13,17,4,5,9,91,78,3.6923077,0.035897435897435895,11,3.7323565323565324,0.1169164169164169
1313SCN_0_processed,320,181,295,6,18,3,12,11,181,171,3.2596686,0.01682013505217925,9,4.110313075506446,0.07074942720995116
1314SCN_0_processed,220,134,203,16,21,1,5,5,130,112,3.0298507,0.020311973964762652,11,4.1593321407274875,0.047647046154508835
1315SCN_0_processed,295,166,269,18,23,2,5,8,163,147,3.240964,0.017816721431179263,8,3.8731348935847927,0.07328600114744692
1316SCN_0_processed,144,81,133,11,14,1,3,3,81,71,3.2839506,0.03641975308641975,10,3.9114197530864194,0.058743411030992725
1317SCN_0_processed,325,184,303,16,23,2,7,6,182,151,3.2934783,0.016512235685435972,11,4.065691214862483,0.0362078017498469
1318SCN_0_processed,214,134,195,5,9,1,4,4,133,109,2.9104478,0.020760857367298845,10,4.177717019822284,0.04558327785128564
1319SCN_0_processed,356,190,330,22,28,2,6,14,190,169,3.4736843,0.01670843776106934,8,3.689445836814259,0.08325414592287658
1322SCN_0_processed,307,173,285,24,28,0,4,4,173,141,3.2947977,0.017273827127302056,11,4.038782094367524,0.04381942951512915
1323SCN_0_processed,281,126,260,38,45,1,7,11,125,116,4.126984,0.027174603174603174,7,3.3081290322580656,0.07993702408285315
1324SCN_0_processed,69,43,64,1,2,0,1,5,42,38,2.9767442,0.06866002214839424,8,3.4053426248548195,0.16903251786972717
1325SCN_0_processed,419,219,383,23,31,7,9,13,215,182,3.497717,0.014452683172049768,10,3.873288415561834,0.07497168975897119
1326SCN_0_processed,454,233,417,33,40,0,7,18,232,193,3.579399,0.013948497854077254,10,3.889573070607555,0.08445042185145454
1328SCN_0_processed,409,209,376,29,36,2,7,16,207,174,3.598086,0.01555023923444976,10,3.963932273345526,0.06650128613961993
1333SCN_0_processed,311,171,287,26,29,2,3,5,168,143,3.3567252,0.01761265909872721,14,4.387724550898205,0.054451370591721455
1335SCN_0_processed,256,115,235,32,40,0,8,12,115,98,4.0869565,0.029748283752860413,10,3.5220442410373747,0.10520649449711235
1336SCN_0_processed,399,206,362,25,34,0,9,11,204,166,3.514563,0.015533980582524271,10,3.844199748865064,0.05512674814539913
1337SCN_0_processed,123,72,111,9,9,0,0,6,71,54,3.0833333,0.03990610328638498,9,3.5778672032193155,0.1141512607092317
1338SCN_0_processed,105,71,95,4,4,0,0,5,71,44,2.6760564,0.036619718309859155,13,4.893762575452716,0.09535190943641647
1339SCN_0_processed,230,116,211,22,28,0,6,12,116,100,3.637931,0.027436281859070464,8,3.5686656671664143,0.08953845453426545
1340SCN_0_processed,414,222,377,19,25,3,6,9,222,179,3.3963964,0.014226896579837757,11,4.19367331132037,0.041433162631908604
1344SCN_0_processed,375,201,348,20,26,1,6,10,201,171,3.4626865,0.015970149253731344,12,4.105024875621893,0.05779622462201494
1346SCN_0_processed,205,114,190,12,15,1,3,7,111,98,3.3333333,0.02701443875174662,9,3.811466011466012,0.05810802114981681
1347SCN_0_processed,248,126,231,19,28,0,9,10,125,101,3.6666667,0.025777777777777778,11,3.759354838709678,0.11615568138677382
1348SCN_0_processed,284,138,257,24,30,1,6,8,136,112,3.7246377,0.02390775415212102,10,3.8075163398692826,0.05268578777645771
1349SCN_0_processed,139,84,126,9,13,0,4,4,79,63,3.0,0.032415375788869764,10,3.7737747484582944,0.0519047619047619
1350SCN_0_processed,188,92,174,28,31,2,3,6,91,74,3.7826087,0.03368370759675107,9,3.8529914529914535,0.05408819654343951
1351SCN_0_processed,385,207,353,21,27,1,6,8,207,156,3.410628,0.015243187467754795,11,4.005909666525957,0.0661963960552824
1354SCN_0_processed,354,183,326,24,26,9,5,10,183,162,3.5628414,0.017474328949738785,8,3.716747733141177,0.049869891716311045
1355SCN_0_processed,235,144,218,6,11,2,5,4,142,129,3.0277777,0.019910644910644912,9,3.903805813605035,0.052556827250454706
1359SCN_0_processed,307,175,285,12,23,0,11,16,173,147,3.2571428,0.01720853858784893,9,3.7502352466729407,0.07771199871461396
1360SCN_0_processed,651,228,612,114,129,3,16,54,227,213,5.368421,0.018548574078367727,7,3.1343807258976244,0.19622747584959824
1361SCN_0_processed,465,206,428,58,72,5,14,42,206,181,4.1553397,0.016623253611176888,10,3.6203173099692183,0.11439251080397286
1364SCN_0_processed,523,216,481,73,78,2,5,23,215,179,4.453704,0.017269595176571922,10,3.605172788524232,0.09080364775043819
1366SCN_0_processed,246,147,225,11,13,0,2,5,147,119,3.0612245,0.01975584754449725,11,4.0577765352716435,0.04021937057651343
1367SCN_0_processed,279,131,254,26,37,2,11,17,129,113,3.8778627,0.02524955960070464,10,3.4212693798449614,0.10907316028172041
1370SCN_0_processed,1068,362,985,188,204,9,16,82,361,316,5.441989,0.011814940083561622,9,3.425438596491229,0.12742198967581977
1373SCN_0_processed,306,174,279,17,21,2,4,4,174,150,3.2068965,0.01700883662215135,12,4.179323632981198,0.03379249215963212
1374SCN_0_processed,491,257,451,32,36,5,4,12,255,217,3.5097277,0.012463521400778211,10,3.9575111934537617,0.07317669635812385
1375SCN_0_processed,229,151,205,3,6,0,3,1,148,109,2.715232,0.017571743929359823,12,4.96837653980511,0.014590560285924526
1376SCN_0_processed,354,156,324,31,39,1,8,21,156,143,4.1538463,0.02349048800661704,7,3.4442514474772565,0.10186446962961214
1378SCN_0_processed,333,191,306,22,26,1,4,5,188,139,3.2041886,0.01537613667677046,13,4.564626237342131,0.05419229694098804
1382SCN_0_processed,228,150,207,9,11,0,2,4,149,102,2.76,0.017539149888143177,14,5.022945764556503,0.030751322751322748
1384SCN_0_processed,523,197,484,86,102,8,17,50,197,173,4.9137053,0.019372215891432714,8,3.367605925618978,0.13114661025581195
1387SCN_0_processed,435,222,392,33,37,4,5,18,222,171,3.5315316,0.014308426073131956,11,4.098691451632628,0.06492986889845971
1388SCN_0_processed,147,83,128,6,11,1,5,5,79,54,3.0843372,0.034087569791360565,10,3.5264524505030814,0.10948065767342877
1391SCN_0_processed,413,171,377,54,60,3,6,17,171,151,4.4093566,0.021603027175782594,8,3.3499140006879955,0.08921347919111935
1392SCN_0_processed,172,80,155,19,21,0,2,3,80,68,3.875,0.04240506329113924,9,3.483860759493671,0.06154761904761905
1396SCN_0_processed,574,275,528,57,61,2,4,23,272,234,3.84,0.012342402123424022,10,3.8911981766876504,0.11571130097674011
1397SCN_0_processed,356,201,331,12,15,4,3,12,200,175,3.2935324,0.015522388059701492,10,3.95,0.06737705925590035
1398SCN_0_processed,783,297,714,118,127,4,10,48,297,258,4.8080807,0.013263263263263263,10,3.4785922285922295,0.12667260759295923
1401SCN_0_processed,497,241,454,45,49,3,5,13,241,195,3.7676349,0.013900414937759335,11,3.9939834024896284,0.0466229081279069
1402SCN_0_processed,381,216,352,17,26,0,9,11,215,167,3.2592592,0.014039621016365203,12,4.447381004129535,0.047463752270038816
1403SCN_0_processed,193,108,175,18,16,4,1,3,108,76,3.2407408,0.02682589131187262,11,4.475770162686051,0.052389074538197335
1404SCN_0_processed,259,166,233,5,10,0,5,2,165,128,2.8072288,0.0162833150784958,12,4.662527716186251,0.029476445487859562
1407SCN_0_processed,337,155,310,43,49,2,6,6,154,136,4.0,0.021700879765395895,11,3.7062218826924704,0.052622930489195634
1410SCN_0_processed,481,230,450,50,60,0,10,24,230,187,3.9130435,0.014809189291816974,11,3.943725080691097,0.0992135360248672
1411SCN_0_processed,265,152,235,12,20,2,8,5,145,128,3.0921052,0.018560474032764028,9,4.224904214559387,0.044532529643332965
1416SCN_0_processed,224,144,208,6,9,1,3,3,144,109,2.8888888,0.019230769230769232,12,4.782536907536905,0.01812635666802333
1417SCN_0_processed,401,192,363,32,39,3,7,16,191,156,3.78125,0.0175065445026178,11,3.865527693579499,0.08465361657581334
1419SCN_0_processed,534,236,503,55,62,5,9,15,236,216,4.262712,0.01572304363505229,9,3.7399927875946615,0.04548074130276366
1422SCN_0_processed,304,158,263,27,32,2,5,6,155,119,3.329114,0.01846327501410949,11,4.11948051948052,0.06180673091066162
1423SCN_0_processed,190,109,175,7,8,0,1,6,109,93,3.2110093,0.028372409106354062,8,3.6846755011892625,0.10041041334960159
1426SCN_0_processed,316,177,291,16,24,2,8,6,177,144,3.2881355,0.017013353877760658,11,4.327362609142271,0.07090309314426435
1431SCN_0_processed,333,183,306,29,35,1,6,7,180,142,3.3442624,0.016213294901819494,12,4.216945996275608,0.036130689833259955
1432SCN_0_processed,279,169,255,14,17,1,3,4,164,130,3.0177515,0.016694843617920542,13,4.657863235074067,0.0364160805456352
1434SCN_0_processed,265,154,238,15,21,1,6,5,154,111,3.090909,0.01833460656990069,15,4.761904761904761,0.07922858767014612
1436SCN_0_processed,338,189,302,17,25,1,8,7,188,154,3.1957672,0.015535292131036813,11,4.291045625213337,0.05019947424709329
1439SCN_0_processed,332,193,306,17,22,0,5,7,192,161,3.1709845,0.015328151986183074,13,4.381162739965094,0.0506610610462132
1441SCN_0_processed,339,191,312,18,23,2,5,12,187,162,3.2670157,0.01581702948470653,10,4.014145247541833,0.06252950097673161
1442SCN_0_processed,368,152,333,38,45,1,7,18,152,127,4.381579,0.025008713837574068,6,3.230045311955383,0.1100880232954725
1445SCN_0_processed,211,138,187,3,6,0,3,1,134,103,2.710145,0.019147360626256216,13,4.623162383570869,0.016464493638406685
1446SCN_0_processed,264,164,237,10,13,0,3,2,164,134,2.890244,0.016758940595540926,11,4.515487056711058,0.022945570689473126
1447SCN_0_processed,454,224,408,33,38,2,5,13,224,188,3.642857,0.014734144778987828,10,4.026825752722616,0.05431719223501668
1448SCN_0_processed,235,147,207,5,9,0,4,3,145,98,2.8163266,0.018451216102879506,12,4.576819923371649,0.038167221214353106
1450SCN_0_processed,302,145,273,29,33,2,4,9,144,127,3.7655172,0.022796934865900384,9,3.900641025641026,0.08381002139622828
1451SCN_0_processed,247,123,225,22,28,1,6,8,122,101,3.6585367,0.02612288417966147,10,3.601138057173825,0.13704214152224423
1452SCN_0_processed,326,178,305,23,32,1,9,13,177,148,3.4269662,0.017266552402716944,11,3.7287493579866458,0.09803175673495222
1457SCN_0_processed,392,174,355,27,34,12,9,24,173,160,4.0804596,0.020530197329081123,8,3.615741363086435,0.112200596635099
1458SCN_0_processed,412,222,377,26,29,1,3,7,222,167,3.3963964,0.014145367086543558,12,4.333170274346746,0.020586910420670006
1460SCN_0_processed,279,159,246,15,20,3,5,3,155,103,3.0943396,0.017753363585701776,12,4.399162128194387,0.02030663257078351
1462SCN_0_processed,172,92,155,11,16,0,5,7,90,77,3.3695652,0.033205924510272336,8,3.7220973782771525,0.10467241092241093
1464SCN_0_processed,413,203,379,30,38,2,8,19,202,180,3.7339902,0.01653416573184412,10,3.8486774050539405,0.07823013239960168
1465SCN_0_processed,383,208,349,15,17,1,2,7,208,171,3.3557692,0.015375325157933854,11,4.182831661092534,0.05156498671339808
1467SCN_0_processed,664,270,607,74,89,5,15,22,270,225,4.4962964,0.01412639405204461,9,3.6904034145669846,0.060596002592993845
1472SCN_0_processed,689,289,629,83,92,3,9,32,288,259,4.352941,0.012831603229527104,8,3.604045683313979,0.0877338772117328
1475SCN_0_processed,361,193,332,23,31,1,8,8,192,170,3.4404144,0.016191709844559584,10,3.9765488656195456,0.06576531267165224
1478SCN_0_processed,524,235,479,44,56,2,12,44,235,197,4.076596,0.01531187488634297,12,3.7187852336788505,0.1267475209386552
1479SCN_0_processed,86,62,76,2,4,0,2,0,52,18,2.451613,0.03807509254362771,11,4.355203619909502,0.019393241167434717
1480SCN_0_processed,261,154,236,8,15,0,7,9,152,115,3.064935,0.01875901875901876,11,4.312391077030326,0.04166789696346346
1481SCN_0_processed,655,218,602,93,115,6,24,66,218,196,5.522936,0.02033568680505644,7,3.1374878450936476,0.16559438959539122
1482SCN_0_processed,573,244,519,62,74,4,12,24,244,206,4.2540984,0.014875531268973893,11,3.7653646360385897,0.07615115497940114
1484SCN_0_processed,312,163,279,20,28,4,8,9,161,132,3.423313,0.018707869423615846,11,4.114363354037269,0.0609398917236247
1485SCN_0_processed,368,167,332,39,53,0,14,35,167,141,3.976048,0.020128417863069042,9,3.404011254599235,0.1761156406890111
1489SCN_0_processed,272,161,238,10,15,1,5,5,159,106,2.9565217,0.017236024844720498,12,4.410476872860442,0.03154793446718912
1493SCN_0_processed,295,141,269,23,28,3,5,17,141,126,3.8156028,0.024113475177304965,7,3.5926038500506583,0.11896898239201117
1494SCN_0_processed,529,234,485,49,54,0,5,21,234,204,4.145299,0.015810131689960018,10,3.633469058361763,0.07524131363077238
1495SCN_0_processed,381,208,349,26,30,1,4,14,206,167,3.3557692,0.014771460423634336,11,4.070992185650012,0.056031324737868475
1496SCN_0_processed,365,188,337,20,29,3,9,17,187,164,3.5851064,0.01735123449766754,10,3.6705767350928653,0.0756108983868611
1503SCN_0_processed,293,132,273,35,39,1,4,23,129,112,4.1363635,0.026948878093916263,9,3.287911821705426,0.17001054683295047
1507SCN_0_processed,266,117,239,31,36,2,5,14,117,95,4.08547,0.02961980548187445,8,3.448128499852638,0.15770303838115016
1508SCN_0_processed,519,255,466,40,44,0,4,21,254,195,3.654902,0.013030724100663887,8,3.699480252715449,0.09798312538387832
1517SCN_0_processed,382,208,342,24,28,2,4,7,203,172,3.2884614,0.014492753623188406,10,4.119689801492466,0.04017184779463519
1526SCN_0_processed,202,108,182,18,20,1,2,3,107,81,3.3703704,0.027864312911041883,13,4.132604478927881,0.03740633148527886
1527SCN_0_processed,273,164,250,12,14,0,2,6,164,129,3.0487804,0.01765674098458776,10,4.140879844381263,0.07564747808650248
1528SCN_0_processed,457,221,427,29,43,0,14,38,217,206,3.8642533,0.015795968737145206,8,3.333290663935825,0.14969711517962167
1535SCN_0_processed,183,96,168,10,11,0,1,4,94,86,3.5,0.03442982456140351,6,3.178677648135438,0.058073542347735894
1536SCN_0_processed,419,221,387,32,36,0,4,8,219,177,3.5022624,0.014438502673796792,10,4.046667504503372,0.05074056889580193
1540SCN_0_processed,246,101,230,44,47,2,4,11,101,90,4.5544553,0.03584158415841584,8,3.315643564356435,0.13863977415419512
1541SCN_0_processed,401,201,375,36,50,1,14,26,198,178,3.7313433,0.016119402985074627,9,3.488796595395581,0.12480983401545066
1543SCN_0_processed,471,243,433,20,31,4,11,16,240,216,3.563786,0.01353603373805394,9,4.047629009762902,0.05015662951787481
1544SCN_0_processed,231,136,213,19,21,3,2,6,134,104,3.1323528,0.020588235294117647,14,4.266748961957132,0.09008607453676656
1547SCN_0_processed,741,281,709,112,138,2,27,114,281,269,5.046263,0.014463650228774784,7,2.958032536858161,0.25981729081075733
1549SCN_0_processed,207,117,189,6,7,0,1,4,117,96,3.2307692,0.02681992337164751,10,4.048482169171825,0.07201611025140438
1551SCN_0_processed,380,166,353,52,58,0,6,9,164,150,4.253012,0.02154070828769624,9,3.7240760137662727,0.036466902670205595
1556SCN_0_processed,390,203,360,31,37,0,6,7,203,168,3.546798,0.01575379212798127,11,3.9995610398478276,0.06167656305221312
1559SCN_0_processed,364,172,340,42,46,2,5,7,172,149,3.9534883,0.019855841153270774,8,3.685366517067863,0.05018441453850857
1563SCN_0_processed,69,49,60,5,5,0,0,1,40,30,2.4489796,0.0467687074829932,10,4.217948717948717,0.07103984450923227
1566SCN_0_processed,221,114,206,15,21,0,6,16,114,105,3.6140351,0.02872224809812141,8,3.329607203850334,0.12898565859092173
1569SCN_0_processed,334,187,309,23,27,0,4,4,187,154,3.304813,0.01621528376746593,11,4.0024725432695085,0.045479653669741854
1573SCN_0_processed,398,200,368,26,34,0,8,10,200,168,3.68,0.01678391959798995,10,3.8580904522613078,0.061797903240550296
1577SCN_0_processed,355,179,336,27,38,1,11,24,179,160,3.75419,0.018642897495449125,8,3.4677672462494495,0.13830305586132607
1580SCN_0_processed,414,201,391,41,52,0,11,16,201,189,3.8905473,0.016865671641791046,8,3.504825870646767,0.09399688980731137
1581SCN_0_processed,390,171,368,40,53,2,13,29,171,161,4.3040934,0.02153422772617819,10,3.2861369109047125,0.15271666489894328
1584SCN_0_processed,291,161,272,17,22,0,5,8,160,149,3.378882,0.019409937888198756,8,3.546305031446539,0.08116309109351734
1586SCN_0_processed,453,219,418,31,42,2,11,39,219,191,3.8173516,0.015667546395207572,10,3.630807255665871,0.12511039554280656
1588SCN_0_processed,277,160,260,11,18,2,7,19,160,139,3.25,0.018867924528301886,10,3.6540880503144657,0.10316786438535666
1594SCN_0_processed,204,124,189,8,14,0,6,8,119,107,3.048387,0.022947810123262524,9,3.560461472724684,0.09080932508351863
1597SCN_0_processed,772,309,736,100,116,3,16,60,306,291,4.763754,0.012965998402891607,7,3.2904960891460395,0.13177215878777943
1603SCN_0_processed,496,240,467,54,64,1,10,21,238,217,3.8916667,0.01401673640167364,8,3.512569584795942,0.09037683415145051
1604SCN_0_processed,464,212,440,41,55,1,14,35,212,200,4.1509433,0.017168917106322096,7,3.25646069927569,0.11102667099018959
1605SCN_0_processed,273,150,257,21,32,2,11,12,149,137,3.4266667,0.019955257270693513,8,3.515508797387992,0.08942661321906603
1606SCN_0_processed,358,188,337,25,35,0,10,21,188,168,3.5851064,0.017180566617362614,9,3.6190124018659695,0.10479398308839713
1607SCN_0_processed,454,211,422,47,54,1,7,9,209,186,4.0,0.016565109456104718,9,3.557186234817815,0.08798482150315526
1611SCN_0_processed,365,195,339,21,31,1,10,18,194,176,3.476923,0.016230504890298706,10,3.75038726563752,0.0778928144086515
1616SCN_0_processed,611,261,573,65,91,1,26,56,259,241,4.390805,0.014176245210727969,7,3.294753224985784,0.14786179933378932
1618SCN_0_processed,398,158,382,63,75,0,12,40,158,146,4.835443,0.024752076110618398,8,3.197210352334114,0.1669798552832774
1624SCN_0_processed,333,194,314,13,20,1,7,11,193,179,3.2371135,0.015650873350782545,9,3.9132664075993095,0.0758164576124424
1626SCN_0_processed,339,190,310,8,16,1,8,14,187,162,3.2631578,0.016318574213311055,10,3.8164567879937903,0.07037959232211309
1628SCN_0_processed,374,194,343,20,26,1,6,15,190,173,3.5360825,0.016879440200843972,10,3.867167919799501,0.0693535627271384
1631SCN_0_processed,246,153,227,9,12,0,3,4,151,125,2.9673202,0.01848985208118335,10,4.012097130242826,0.02683808566161507
1633SCN_0_processed,447,212,422,45,56,1,11,20,210,196,3.981132,0.016319413395332202,10,3.696149464570514,0.09890620731323936
2176SCN_0_processed,412,208,381,26,38,5,12,19,207,172,3.6634614,0.01570048309178744,10,3.6832700154776994,0.049281136523980876
